,FAMILY_INCOME_BRACKET,HOUSEHOLD_SIZE,SES_COMPOSITE_URBANICITY_ADJ,NUM_HS_ATTENDED,SCHOOL_PROBLEM_SCALE,SCHOOL_CLIMATE_SCALE,STUDENT_SCHOOL_MOTIVATION,TOTAL_AP_CREDITS,RIGOR,HS_GPA_12TH,HS_GPA_11TH,HS_GPA_10TH,HS_GPA_9TH,HS_GPA_ACAD,HS_GPA_WGT,SAT_WRIT_AVG,ACT_SCHOOL_AVG,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,REMEDIAL_COURSE_RATIO,ENROLLMENT_ATTAINMENT_STATUS,SAT_SCHOOL_AVG,HOURS_HOMEWORK
9910,-8,-8,-0.4894,2,-9.0,-9.0,-0.07,0.0,4,2.0,1.5,1.0,1.0,1.0,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,5
9911,13,5,0.9067,1,-0.5,1.02,0.11,0.0,1,3.0,3.5,3.5,3.5,3.0,3.5,-9,-9,3.8,34,34,0.0,11,-18,7
9912,1,5,-0.951,1,-9.0,-9.0,-1.45,0.0,6,-1.0,-1.0,0.5,0.25,0.25,0.25,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-13
9913,4,4,1.0179,2,0.71,-0.37,-0.41,0.0,5,3.5,3.5,3.0,3.0,3.0,3.5,480,-9,2.7,29,29,0.0,1,1010,3
9914,13,4,1.133,1,-1.04,0.88,1.06,12.0,6,-1.0,-1.0,-1.0,-1.0,4.0,4.75,-9,-9,3.9,30,30,0.0,3,-18,4
9915,5,3,0.7261,2,-9.0,-9.0,-1.13,0.5,1,3.0,3.0,2.5,2.5,2.5,3.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,6
9916,5,3,0.5736,2,-9.0,-9.0,0.69,0.0,6,3.0,3.5,3.0,2.5,3.0,3.0,-6,-6,1.6,14,10,0.0,9,-12,6
9917,13,4,0.2181,1,0.09,1.57,-1.75,0.0,6,2.5,2.0,2.5,2.5,2.0,2.5,480,19,2.3,13,13,0.0,1,990,-5
9918,3,5,0.7784,2,-9.0,-9.0,-0.32,3.0,2,3.5,3.0,3.5,3.5,3.5,3.5,-6,-6,-8.0,-8,-8,-8.0,-8,-12,4
9919,-8,-8,-8.0,1,0.38,-1.47,-0.42,1.0,3,3.5,3.5,3.0,3.5,3.0,3.5,500,18,3.4,15,15,0.0,11,1000,-24
9920,-8,-8,-8.0,1,-0.15,-0.45,-0.7,0.0,4,3.0,3.0,2.5,2.5,2.5,2.5,520,24,0.3,23,1,0.4,1,1080,-24
9921,-8,-8,-8.0,2,-8.0,-8.0,-8.0,0.0,6,-1.0,-1.0,-1.0,3.0,3.0,3.0,-8,-8,2.9,25,22,0.0,3,-16,-24
9922,-8,-8,0.2731,1,-1.63,1.04,1.03,1.0,1,3.0,3.5,3.0,3.5,3.0,3.5,510,-9,4.0,31,31,0.0,3,1050,3
9923,4,4,0.8814,1,-1.49,0.74,0.71,0.0,3,3.5,3.5,3.5,3.5,3.5,3.5,-9,25,3.6,33,33,0.0,3,-18,10
9924,5,4,-8.0,1,0.53,0.13,0.52,0.0,2,2.5,3.0,1.5,2.0,2.0,2.5,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-24
9925,3,4,-0.2952,1,0.49,-0.08,-1.42,0.0,5,3.0,2.5,3.0,2.0,2.0,2.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-4
9926,-8,-8,-0.9288,2,-9.0,-9.0,-8.0,0.0,6,1.0,1.5,1.0,1.0,1.0,1.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-27
9927,-8,-8,1.2296,1,-1.61,1.91,0.38,1.0,2,3.0,3.0,3.0,3.5,3.0,3.0,-9,24,-8.0,-8,-8,-8.0,-8,-18,6
9928,2,5,-0.6416,1,2.26,-2.15,-1.06,0.0,6,-1.0,-1.0,-1.0,0.25,0.25,0.25,400,16,-6.0,-6,-6,-6.0,-6,825,3
9929,-8,-8,1.0734,1,0.67,0.67,0.55,0.0,4,2.5,2.0,3.5,3.5,3.0,3.0,-9,19,0.0,15,0,0.2,1,-18,3
9930,3,3,0.8717,1,1.89,-0.98,-0.86,0.0,5,3.5,2.5,3.0,2.5,2.5,3.0,-9,18,0.3,27,9,0.1,2,-18,6
9931,-8,-8,-8.0,1,-1.68,1.43,0.89,5.0,1,3.0,3.5,3.5,3.5,3.5,3.5,620,28,2.8,25,25,0.0,3,1200,-24
9932,4,4,-0.4578,1,-0.29,0.43,-0.25,2.0,1,3.5,1.5,2.0,2.5,2.0,2.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,5
9933,-8,-8,-8.0,2,-8.0,-8.0,0.26,0.0,6,-1.0,-1.0,-1.0,3.0,3.0,3.0,-6,-6,1.8,32,26,0.0,3,-12,-24
9934,2,4,-0.7851,1,-0.2,-0.09,-8.0,0.0,3,3.0,3.5,4.0,3.5,3.5,3.5,470,22,3.0,6,6,0.0,1,1020,3
9935,4,3,-0.3658,1,-1.68,1.26,-3.48,0.0,2,2.0,2.0,2.5,1.5,1.5,2.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,3
9936,-8,-8,-0.1718,1,0.59,-0.62,-1.58,0.0,6,-1.0,-1.0,-1.0,3.0,3.0,3.0,-9,17,-6.0,-6,-6,-6.0,-6,-18,6
9937,5,6,1.3652,1,-1.73,1.41,-1.06,1.0,1,3.5,3.5,4.0,4.0,3.5,3.5,-9,23,3.8,35,35,0.0,3,-18,3
9938,-8,-8,-0.7059,1,0.33,-0.01,-0.15,0.0,6,1.5,1.0,1.0,1.5,1.0,1.0,-9,22,-6.0,-6,-6,-6.0,-6,-18,6
9939,3,2,-0.695,1,-0.94,1.58,1.06,0.0,1,3.5,3.5,3.5,4.0,3.5,3.5,-9,-9,3.3,29,29,0.1,6,-18,-3
9940,-8,-8,-8.0,1,-0.8,2.03,0.74,2.0,3,4.0,3.5,3.0,4.0,3.5,4.0,470,16,3.2,47,42,0.0,9,1030,-24
9941,5,3,0.7316,2,-9.0,-9.0,0.1,2.5,3,3.5,4.0,4.0,4.0,4.0,4.0,-6,-6,4.0,6,6,0.0,3,-12,3
9942,3,5,-0.3197,1,1.23,-9.0,-0.35,0.0,4,2.0,2.5,2.5,1.5,2.0,2.5,-9,18,-8.0,-8,-8,-8.0,-8,-18,3
9943,3,6,-0.5455,1,-0.5,1.12,0.11,0.0,1,2.5,2.0,1.5,3.0,1.5,2.0,470,21,3.3,24,24,0.1,3,970,-5
9944,-8,-8,-0.1864,1,0.16,0.08,-0.27,0.5,6,2.0,2.0,2.5,2.5,2.0,2.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-4
9945,7,5,1.0169,1,-1.18,0.27,0.74,1.0,1,3.5,3.5,3.5,4.0,3.5,4.0,-9,24,2.9,30,27,0.0,3,-18,7
9946,5,4,0.1123,2,-9.0,-9.0,-0.19,0.0,5,2.0,2.0,-9.0,2.5,2.0,2.0,-6,-6,1.8,22,18,0.1,1,-12,-5
9947,4,5,0.2007,1,-0.39,-1.59,-0.53,0.0,2,3.0,2.0,2.0,2.0,2.0,2.0,480,-9,-6.0,-6,-6,-6.0,-6,1020,-5
9948,13,5,1.0433,2,-1.05,0.32,0.87,2.5,1,4.0,4.0,4.0,4.0,4.0,4.0,580,25,-8.0,-8,-8,-8.0,-8,1220,4
9949,2,5,-0.5769,1,-0.52,1.68,0.26,0.0,4,1.0,1.5,2.0,1.0,1.5,1.5,400,17,-6.0,-6,-6,-6.0,-6,800,6
9950,13,4,0.8145,1,0.17,0.48,0.54,3.0,1,2.5,3.0,2.5,3.5,3.0,3.0,530,23,-8.0,-8,-8,-8.0,-8,1100,6
9951,13,5,2.5245,1,-1.95,1.42,0.38,0.0,6,4.0,4.0,4.0,4.0,4.0,4.5,-9,23,3.9,47,47,0.0,3,-18,9
9952,5,2,-0.4458,1,-0.07,-0.6,0.21,3.0,4,2.5,2.5,2.0,3.5,2.5,3.0,-9,-9,2.7,26,15,0.0,1,-18,4
9953,4,4,0.5175,1,-1.22,1.91,0.41,1.0,1,3.0,2.5,3.0,3.0,3.0,3.5,640,23,3.0,24,24,0.0,3,1120,5
9954,2,6,0.9915,1,-2.14,1.83,0.53,4.0,1,4.0,3.5,3.5,3.5,3.5,3.5,580,26,3.8,19,19,0.0,3,1160,4
9955,-8,-8,0.2214,2,-9.0,-9.0,0.38,0.0,4,2.0,2.5,3.0,3.0,2.5,2.5,-6,-6,-9.0,-9,-9,-9.0,-9,-12,6
9956,-8,-8,-0.0024,1,0.94,-0.58,1.06,0.0,1,3.5,3.0,3.5,3.5,3.0,3.5,-9,18,2.1,28,25,0.0,9,-18,-3
9957,6,4,-0.3227,1,-0.82,0.41,0.21,0.0,3,3.0,2.5,-1.0,-1.0,2.0,2.5,-9,-9,2.9,27,27,0.0,3,-18,5
9958,4,5,-0.112,1,0.71,-0.29,0.38,0.0,1,3.5,3.5,3.5,3.5,3.0,3.5,490,23,2.5,8,8,0.0,11,990,4
9959,2,4,-0.7474,1,0.47,0.15,-8.0,0.0,6,3.0,1.5,3.0,2.0,2.0,2.5,480,22,-6.0,-6,-6,-6.0,-6,990,-13
9960,-8,-8,-0.1155,1,-0.6,0.99,-8.0,0.0,6,-1.0,-1.0,-1.0,3.0,2.5,3.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,3
9961,4,3,0.3969,2,-8.0,-8.0,0.55,1.0,1,3.0,3.5,2.0,3.0,3.0,3.0,-6,-6,-8.0,-8,-8,-8.0,-8,-12,3
9962,1,4,-1.0367,2,1.07,-0.42,-3.26,0.0,6,1.0,1.0,1.5,2.0,1.5,1.5,-9,19,-6.0,-6,-6,-6.0,-6,-18,8
9963,-8,-8,1.1589,2,-2.14,1.43,-8.0,1.0,3,3.0,2.5,3.0,3.0,3.0,3.0,600,26,1.8,35,27,0.0,3,1210,9
9964,-8,-8,-0.3084,-8,-0.95,-0.61,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,4
9965,4,4,-0.2242,3,-9.0,-9.0,-0.56,0.0,3,2.5,2.0,2.5,2.0,2.0,2.0,-6,-6,0.0,14,0,0.2,1,-12,5
9966,-8,-8,0.363,1,0.26,-1.57,-0.36,0.0,5,2.5,2.5,2.5,3.5,2.5,3.0,-9,24,-7.0,0,0,0.0,5,-18,4
9967,6,4,1.6434,1,-1.64,0.28,1.21,3.0,1,4.0,4.0,4.0,4.0,4.0,4.5,580,23,4.0,32,32,0.0,3,1190,-5
9968,2,5,-0.1763,-8,2.03,0.76,0.12,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-5
9969,6,5,0.3431,1,0.04,0.06,-0.08,3.5,3,3.5,2.5,3.0,3.5,3.0,3.0,460,22,3.0,6,6,0.0,3,950,4
9970,3,6,-0.3887,1,-2.14,0.15,0.1,3.0,3,4.0,4.0,3.5,3.0,3.5,3.5,580,23,3.9,16,16,0.0,3,1150,7
9971,3,6,-0.9064,1,0.17,-0.23,-8.0,0.0,6,-1.0,-1.0,1.0,1.5,0.5,1.5,-9,22,-6.0,-6,-6,-6.0,-6,-18,-5
9972,-8,-8,-0.1144,1,-0.81,0.71,0.73,0.0,4,2.5,2.5,2.0,1.0,1.5,2.0,470,19,2.6,30,30,0.0,1,1000,5
9973,2,4,-1.2461,2,-8.0,-8.0,-0.06,0.0,6,-1.0,1.0,0.5,1.0,1.0,1.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-13
9974,-8,-8,0.0347,1,-0.19,0.66,0.89,1.0,1,3.5,4.0,4.0,3.5,3.5,4.0,-9,16,-9.0,-9,-9,-9.0,2,-18,6
9975,-8,-8,0.7269,2,1.43,-0.71,0.52,0.0,5,3.5,3.5,2.5,3.0,2.5,3.0,470,21,2.0,33,13,0.1,1,980,5
9976,2,3,-0.3628,1,0.27,0.68,-1.05,1.0,4,3.0,3.0,2.5,1.0,1.5,2.0,490,19,3.4,26,26,0.1,2,1020,6
9977,5,4,-0.0329,1,0.54,-0.56,0.38,0.0,6,2.5,2.5,2.0,3.0,2.5,2.5,-9,24,2.1,23,16,0.1,1,-18,10
9978,3,8,-0.5455,-8,-8.0,-8.0,-1.09,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8.0,-8,-8,-8.0,-8,-16,3
9979,2,6,-0.8019,1,-1.5,1.64,0.88,0.0,2,3.5,3.5,3.5,3.0,3.0,3.5,600,23,2.5,30,28,0.0,2,1150,4
9980,-8,-8,-0.0402,1,0.65,-9.0,-8.0,0.0,6,-1.0,-1.0,0.5,1.5,1.0,1.0,420,18,-6.0,-6,-6,-6.0,-6,865,-3
9981,10,4,0.5236,1,-9.0,-9.0,-0.96,0.0,4,1.0,1.5,2.0,1.5,1.5,1.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,6
9982,1,4,-0.7591,3,-9.0,-9.0,0.38,0.0,6,-9.0,2.0,2.5,3.0,2.5,3.0,-6,-6,3.7,25,25,0.0,2,-12,3
9983,2,5,-0.2698,1,0.23,-1.74,0.05,0.0,6,2.5,3.5,2.0,3.5,2.5,3.0,-9,-9,-7.0,14,0,0.5,1,-18,-4
9984,3,4,-0.317,1,1.44,-9.0,0.74,0.0,6,-1.0,-1.0,3.5,3.0,3.0,3.5,470,21,-7.0,12,0,0.1,2,1050,-13
9985,4,5,-0.1479,1,1.11,0.29,-8.0,0.0,1,2.5,2.0,2.5,2.5,2.0,2.5,-9,20,-8.0,-8,-8,-8.0,-8,-18,-12
9986,7,6,0.1635,1,-1.85,1.79,0.12,0.0,3,3.0,3.0,3.0,3.0,3.0,3.0,600,25,2.6,24,24,0.0,2,1200,3
9987,-8,-8,-8.0,2,0.27,0.68,-0.69,0.0,6,-1.0,-1.0,-1.0,0.5,0.5,0.5,490,19,-6.0,-6,-6,-6.0,-6,1020,-24
9988,-8,-8,-0.6397,-8,-9.0,-9.0,-2.39,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,6
9989,10,6,0.6158,1,-0.59,-0.03,0.44,0.0,5,-1.0,3.5,3.0,2.5,3.0,3.0,500,22,3.4,31,27,0.1,3,1060,3
9990,4,6,0.8525,1,0.05,0.29,-3.84,0.0,6,1.5,2.0,0.25,1.5,1.0,1.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,3
9991,6,5,0.0219,1,-1.37,0.61,-1.22,0.0,5,2.5,2.5,2.0,2.0,2.0,2.0,-9,25,1.5,25,16,0.0,1,-18,7
9992,1,5,-1.1004,2,-9.0,-9.0,0.11,1.0,1,3.0,3.0,2.5,2.5,2.5,3.0,-6,-6,2.1,19,13,1.0,2,-12,5
9993,2,3,-0.4781,1,0.23,0.55,0.55,0.0,1,1.5,2.5,2.0,1.5,2.0,2.0,500,-9,0.5,17,3,0.6,1,1040,-4
9994,2,4,-0.2545,1,-0.19,0.4,0.26,0.0,6,-1.0,-1.0,-1.0,0.5,0.25,0.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,6
9995,4,4,-0.5266,1,0.28,0.65,0.7,6.0,4,3.5,4.0,4.0,4.0,4.0,4.0,-9,20,3.8,33,30,0.0,3,-18,8
9996,1,2,-1.4438,2,-9.0,-9.0,0.87,2.0,2,3.5,3.5,3.5,3.5,3.5,4.0,-6,-6,3.9,31,31,0.0,3,-12,4
9997,12,4,1.1735,1,-0.99,1.72,0.74,1.0,1,3.5,3.5,3.0,3.5,3.0,3.5,-9,-9,-8.0,-8,-8,-8.0,-8,-18,4
9998,-8,-8,-0.5279,1,-0.33,0.64,0.57,0.0,1,4.0,3.5,3.0,3.0,3.0,3.5,520,24,3.7,25,25,0.3,2,1090,3
9999,4,5,0.1632,1,0.5,-0.06,0.87,1.0,3,3.5,2.0,2.0,3.0,2.0,2.5,480,-9,0.2,13,3,0.0,1,1010,7
10000,1,4,-1.2745,1,0.62,0.11,-0.63,0.0,6,-9.0,1.0,1.0,0.5,0.5,1.0,-9,19,-6.0,-6,-6,-6.0,-6,-18,-13
10001,11,5,0.6341,2,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,1.5,2.0,1.5,2.0,-6,-6,0.8,15,6,0.1,1,-12,3
10002,5,4,0.0982,4,-8.0,-8.0,0.59,0.0,5,2.0,1.0,1.5,2.0,1.5,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-25
10003,13,5,0.4798,1,0.0,0.89,-2.21,6.0,3,3.5,3.5,3.5,3.5,3.5,4.0,-9,-9,2.3,30,19,0.0,3,-18,4
10004,-8,-8,-0.0226,1,-0.63,-9.0,-0.09,0.0,2,2.5,1.5,2.5,2.0,1.5,2.0,470,20,-6.0,-6,-6,-6.0,-6,960,5
10005,7,4,-0.0909,-8,0.38,-0.89,-1.58,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,480,-9,-6.0,-6,-6,-6.0,-6,1020,-27
10006,4,3,-0.1162,1,-0.12,0.03,-0.61,0.0,3,2.0,2.0,1.5,1.5,1.5,1.5,-9,-9,2.8,9,9,0.7,1,-18,3
10007,5,3,1.5227,1,0.8,-0.29,-0.59,0.0,6,2.0,3.5,-1.0,2.5,3.0,2.5,480,21,3.7,3,3,0.3,1,1010,-5
10008,3,3,0.8032,2,-9.0,-9.0,0.04,0.0,3,4.0,4.0,3.5,3.5,4.0,4.0,-6,-6,-8.0,-8,-8,-8.0,-8,-12,4
10009,9,4,0.7287,1,0.12,-1.09,0.53,11.0,1,4.0,4.0,4.0,4.0,4.0,4.5,640,22,3.1,32,32,0.0,3,1280,4
10010,4,3,0.1416,1,-0.61,-0.73,-0.14,1.0,5,3.0,2.5,2.5,3.5,2.5,3.0,-9,-9,2.5,24,21,0.3,2,-18,-3
10011,7,4,1.2966,1,-0.08,-1.14,-0.7,2.0,1,3.0,2.0,2.0,2.0,1.5,2.5,480,20,-7.0,0,0,0.0,-9,1000,-3
10012,2,3,-0.8941,1,-2.14,-1.26,-2.4,0.0,6,2.0,1.5,1.5,2.0,1.5,1.5,520,24,-8.0,-8,-8,-8.0,-8,1060,3
10013,5,4,0.1461,1,-0.99,-0.53,-1.6,5.0,3,3.5,2.5,3.0,4.0,3.0,3.5,-9,21,3.4,29,26,0.0,3,-18,4
10014,9,3,1.4083,1,-0.61,-0.73,0.47,4.0,3,3.5,3.5,3.5,4.0,3.5,4.0,-9,-9,3.1,28,28,0.0,3,-18,7
10015,2,4,-0.6853,2,0.78,-2.18,-8.0,0.0,6,-1.0,2.5,1.0,1.0,1.5,1.5,-8,-8,-6.0,-6,-6,-6.0,-6,-16,-11
10016,7,3,0.4243,1,-2.14,0.53,1.02,0.0,6,3.0,2.5,2.5,2.5,2.5,2.5,640,27,3.5,31,31,0.0,3,1280,6
10017,5,4,-0.3433,1,-0.35,-0.17,0.19,0.0,3,3.0,2.0,3.0,2.5,2.5,2.5,-9,20,2.3,17,13,0.1,1,-18,8
10018,6,6,1.0824,2,-8.0,-8.0,0.53,2.0,6,2.5,1.0,2.0,3.5,2.0,2.5,-6,-6,-8.0,-8,-8,-8.0,-8,-12,6
10019,4,6,-0.0217,2,-9.0,-9.0,0.12,0.0,2,2.0,2.0,2.5,2.5,2.0,2.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-1
10020,1,4,-1.6664,2,-9.0,-9.0,0.55,0.0,4,2.5,1.5,1.0,1.0,1.5,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-25
10021,9,4,0.8518,2,-9.0,-9.0,0.69,4.5,3,3.5,4.0,3.5,4.0,3.5,4.5,-6,-6,3.6,32,32,0.0,3,-12,6
10022,5,5,0.5229,2,-8.0,-8.0,-0.73,1.0,5,2.5,2.0,2.5,3.0,2.0,2.5,-6,-6,-7.0,0,0,0.1,3,-12,6
10023,-8,-8,-8.0,1,1.53,-1.63,0.53,0.0,3,2.5,2.5,2.0,2.0,2.0,2.5,400,16,3.0,18,13,0.1,3,800,-24
10024,2,4,-0.0955,1,-8.0,-8.0,-9.0,0.0,6,-1.0,-1.0,-1.0,1.0,1.0,1.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-5
10025,5,4,0.951,1,1.36,-0.67,-9.0,0.0,2,1.0,1.5,2.5,2.0,1.5,2.0,510,-9,2.3,32,29,0.0,3,1070,7
10026,-8,-8,0.7497,1,-0.56,0.04,0.6,10.0,3,3.5,3.0,3.5,3.0,3.0,3.5,-9,-9,2.3,18,9,0.1,1,-18,7
10027,3,4,-0.743,1,0.95,0.69,-0.4,0.5,1,3.5,3.0,2.5,1.0,2.5,2.5,-9,-9,-7.0,0,0,1.0,2,-18,3
10028,8,4,1.122,1,-0.24,-0.98,-8.0,3.0,3,3.5,3.0,3.5,3.5,3.0,3.5,500,22,3.6,29,29,0.0,3,1000,8
10029,3,4,-0.5519,1,1.48,0.56,-9.0,0.0,1,4.0,3.0,2.5,2.5,3.0,3.0,-9,18,-7.0,0,0,0.0,1,-18,6
10030,-8,-8,-0.4065,1,0.78,-2.18,0.87,0.0,6,2.0,1.5,1.5,3.0,1.5,2.0,-8,-8,2.6,8,8,0.3,2,-16,11
10031,5,6,1.0407,2,-9.0,-9.0,0.56,3.0,3,3.0,3.0,3.5,3.5,3.0,3.5,-6,-6,2.5,30,24,0.0,3,-12,-5
10032,5,6,-0.2137,1,0.94,-0.09,0.28,1.0,1,4.0,3.5,3.5,3.0,3.5,3.5,-9,-9,1.8,14,11,0.0,1,-18,7
10033,1,4,-1.4697,1,0.73,1.17,1.06,0.5,3,3.0,2.0,2.5,2.5,2.5,2.5,-9,17,-7.0,0,0,0.0,-9,-18,3
10034,-8,-8,0.2693,1,-9.0,-9.0,0.7,0.0,4,3.0,2.5,2.5,2.5,2.0,2.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,3
10035,1,2,-1.1364,1,-0.86,1.17,-0.6,1.0,1,3.5,3.5,3.0,3.0,3.0,3.5,640,21,3.9,29,29,0.0,3,1280,8
10036,8,5,0.4321,1,-0.76,-1.57,0.41,0.0,3,3.5,3.5,3.5,3.5,3.0,4.0,490,-9,1.5,28,24,0.0,3,1020,5
10037,-8,-8,-8.0,1,-1.95,-0.46,0.04,0.0,1,2.5,2.5,2.5,3.0,2.5,2.5,530,23,2.4,28,25,0.0,3,1090,-24
10038,5,5,0.1066,1,-0.67,0.47,0.24,2.0,1,4.0,4.0,4.0,4.0,4.0,4.5,480,21,3.8,33,33,0.0,3,1030,5
10039,2,4,-1.0482,1,0.07,0.09,-0.25,0.0,4,2.0,-1.0,1.5,1.5,1.5,1.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,3
10040,4,8,0.2756,1,0.26,0.77,0.56,4.0,1,4.0,3.5,3.5,4.0,3.5,4.0,-9,19,3.5,6,6,0.0,3,-18,6
10041,5,5,-0.0873,1,0.16,-0.46,0.35,0.0,3,1.5,2.5,2.0,1.5,2.0,2.0,460,20,-7.0,0,0,0.1,3,980,-12
10042,10,5,0.2548,1,-1.68,1.91,0.73,0.0,6,4.0,3.5,3.5,3.5,3.5,3.5,-9,-9,3.2,26,25,0.0,3,-18,3
10043,-8,-8,0.9666,1,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,-1.0,3.5,3.5,3.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,6
10044,-8,-8,0.1675,1,-1.95,1.51,1.03,0.0,6,2.0,1.5,2.0,2.0,2.0,2.0,-9,23,-6.0,-6,-6,-6.0,-6,-18,-12
10045,4,2,-0.1005,1,0.39,-9.0,0.71,0.0,6,3.0,3.5,3.5,3.0,3.0,3.0,-9,23,2.9,30,30,0.0,3,-18,6
10046,1,4,-1.5271,3,-8.0,-8.0,0.71,0.0,6,-1.0,0.5,3.0,4.0,3.0,3.0,-6,-6,1.5,13,8,0.3,1,-12,5
10047,2,3,-0.5813,2,-9.0,-9.0,0.61,0.0,6,0.25,1.0,2.0,2.5,1.5,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
10048,-8,-8,1.0867,1,-1.37,1.27,-9.0,0.0,6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,500,-9,-8.0,-8,-8,-8.0,-8,1000,9
10049,4,3,-0.0617,1,0.94,-0.09,-0.24,4.0,3,2.5,2.5,3.0,4.0,3.0,3.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,7
10050,-8,-8,-8.0,1,-9.0,-9.0,1.06,0.0,6,3.5,-1.0,2.5,1.0,2.0,2.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-24
10051,7,3,0.9477,1,0.54,-0.55,0.21,2.0,6,-1.0,4.0,4.0,4.0,4.0,4.5,480,-9,3.9,31,31,0.0,3,970,4
10052,4,4,-8.0,1,-1.75,1.56,-0.89,7.0,6,2.0,2.0,2.5,2.5,2.0,3.0,550,24,2.1,27,24,0.0,1,1110,-24
10053,-8,-8,0.0369,1,0.9,0.64,-0.87,0.0,3,2.5,3.0,3.5,4.0,3.5,3.5,-9,-9,1.6,21,12,0.4,1,-18,4
10054,5,4,1.0528,1,-0.57,1.14,-0.11,0.0,1,4.0,4.0,4.0,4.0,4.0,4.0,460,18,-7.0,0,0,0.0,3,940,-2
10055,-8,-8,0.0199,1,-9.0,0.42,-1.31,0.0,1,1.5,1.5,1.0,0.5,1.0,1.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-27
10056,2,6,-1.1528,1,-0.39,-0.4,0.18,0.0,6,2.0,2.0,2.5,2.0,1.5,2.0,440,19,-6.0,-6,-6,-6.0,-6,865,-11
10057,-8,-8,0.0508,1,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,2.0,1.5,1.5,1.5,-6,-6,-8.0,-8,-8,-8.0,-8,-12,6
10058,-8,-8,-0.0878,1,0.58,-2.87,0.7,2.0,3,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,2.3,13,12,0.0,9,1110,4
10059,3,4,1.4926,1,1.11,-1.67,0.85,13.0,1,3.5,3.5,3.5,3.5,3.5,4.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,8
10060,6,4,0.5598,2,-9.0,-9.0,0.55,0.0,6,-1.0,-1.0,4.0,4.0,4.0,4.5,-6,-6,3.5,29,29,0.0,3,-12,5
10061,-8,-8,-8.0,2,-8.0,-8.0,0.36,0.0,1,2.0,3.5,1.5,2.0,2.0,2.5,-6,-6,0.5,28,4,0.2,1,-12,-24
10062,5,5,2.4482,1,-0.14,-1.76,0.87,0.0,3,3.5,-1.0,3.5,3.5,3.5,3.5,-9,-9,3.0,27,24,0.0,1,-18,5
10063,-8,-8,1.0129,2,-9.0,-9.0,1.06,0.0,5,-1.0,-1.0,-1.0,1.5,2.5,2.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,4
10064,3,5,-0.6273,2,-9.0,-9.0,-0.58,0.0,2,-1.0,-1.0,-1.0,-1.0,2.0,2.0,510,-9,-8.0,-8,-8,-8.0,-8,1060,3
10065,2,4,-0.6673,1,0.58,0.42,0.11,0.0,1,3.0,2.5,3.5,2.5,2.5,3.0,-9,19,2.5,6,6,0.1,3,-18,8
10066,-8,-8,-0.1227,2,-9.0,-9.0,-0.08,1.0,5,3.5,3.5,3.5,3.5,3.5,3.5,-6,-6,2.8,12,12,0.0,3,-12,4
10067,4,3,0.5231,1,-1.57,-0.94,-1.77,0.0,2,2.5,2.5,1.5,2.0,2.0,2.0,550,-9,-8.0,-8,-8,-8.0,-8,1120,3
